experiment_id,participant_id,is_choice_trial,is_attention_check,rt,response,correct_key,correct,trial_number,block_index,old_trial,memorability_bin,encoding_trial,delay,old_side,old_value,left_is_old,right_is_old,repeat_source_was_chosen,old_chosen,left_image_name,left_image_path,left_memorability,left_value,right_image_name,right_image_path,right_memorability,right_value,chosen_side,chosen_image_name,chosen_image_path,chosen_value,reward,response_key,choice_missed,optimal_old_choice,optimal_choice,final_bonus,enc_type,shared_value,chosen_mem_bin,ret_type,left_mem_bin,right_mem_bin,left_is_high,h_value,l_value,delay_h,delay_l,source_hh_trial_number,source_ll_trial_number,hh_source_chosen,ll_source_chosen,value1_source_trial_number,value0_source_trial_number,delay_value1,delay_value0,left_is_value1,value1_source_chosen,value0_source_chosen,is_recognition_trial,recognition_correct,is_value_test_trial,old_image_name,old_image_path,value_test_response,value_test_missed,value_test_correct
exp4-prereg-092226,54846c61fdf99b07b28f22d9,True,,1577.0,j,,,1.0,1.0,0.0,,,,,,,,,,okra_02n.jpg,../../stimuli/images/okra_02n.jpg,0.410256,1.0,raincoat_07s.jpg,../../stimuli/images/raincoat_07s.jpg,0.525,1.0,left,okra_02n.jpg,,1.0,1.0,,False,,,1.2,LL,1.0,low,,low,low,,,,,,,,,,,,,,,,,,,,,,,,
exp4-prereg-092226,54846c61fdf99b07b28f22d9,True,,,,,,2.0,1.0,0.0,,,,,,,,,,baseball_bat_06s.jpg,../../stimuli/images/baseball_bat_06s.jpg,0.95,1.0,beard_11s.jpg,../../stimuli/images/beard_11s.jpg,0.975,1.0,,,,,1.0,,True,,,1.2,HH,1.0,high,,high,high,,,,,,,,,,,,,,,,,,,,,,,,
exp4-prereg-092226,54846c61fdf99b07b28f22d9,True,,1408.0,j,,,3.0,1.0,0.0,,,,,,,,,,caramel_10s.jpg,../../stimuli/images/caramel_10s.jpg,0.95,0.0,stove2_12s.jpg,../../stimuli/images/stove2_12s.jpg,0.9,0.0,left,caramel_10s.jpg,,0.0,0.0,,False,,,1.2,HH,0.0,high,,high,high,,,,,,,,,,,,,,,,,,,,,,,,
exp4-prereg-092226,54846c61fdf99b07b28f22d9,True,,917.0,k,,,4.0,1.0,0.0,,,,,,,,,,sweater_02s.jpg,../../stimuli/images/sweater_02s.jpg,0.538462,0.0,webcam_03s.jpg,../../stimuli/images/webcam_03s.jpg,0.461538,0.0,right,webcam_03s.jpg,,0.0,0.0,,False,,,1.2,LL,0.0,low,,low,low,,,,,,,,,,,,,,,,,,,,,,,,
exp4-prereg-092226,54846c61fdf99b07b28f22d9,True,,1785.0,j,,,5.0,1.0,0.0,,,,,,,,,,snowboard_03s.jpg,../../stimuli/images/snowboard_03s.jpg,0.47619,0.0,hubcap_12s.jpg,../../stimuli/images/hubcap_12s.jpg,0.444444,0.0,left,snowboard_03s.jpg,,0.0,0.0,,False,,,1.2,LL,0.0,low,,low,low,,,,,,,,,,,,,,,,,,,,,,,,
exp4-prereg-092226,54846c61fdf99b07b28f22d9,True,,1838.0,j,,,6.0,1.0,0.0,,,,,,,,,,pig_06s.jpg,../../stimuli/images/pig_06s.jpg,0.97561,0.0,suspenders_12s.jpg,../../stimuli/images/suspenders_12s.jpg,0.975,0.0,left,pig_06s.jpg,,0.0,0.0,,False,,,1.2,HH,0.0,high,,high,high,,,,,,,,,,,,,,,,,,,,,,,,
exp4-prereg-092226,54846c61fdf99b07b28f22d9,True,,1337.0,j,,,7.0,1.0,0.0,,,,,,,,,,brace_02s.jpg,../../stimuli/images/brace_02s.jpg,0.95122,0.0,chickpea_06s.jpg,../../stimuli/images/chickpea_06s.jpg,0.952381,0.0,left,brace_02s.jpg,,0.0,0.0,,False,,,1.2,HH,0.0,high,,high,high,,,,,,,,,,,,,,,,,,,,,,,,
exp4-prereg-092226,54846c61fdf99b07b28f22d9,True,,1976.0,k,,,8.0,1.0,0.0,,,,,,,,,,sifter_04s.jpg,../../stimuli/images/sifter_04s.jpg,0.512195,1.0,notebook_06s.jpg,../../stimuli/images/notebook_06s.jpg,0.585366,1.0,right,notebook_06s.jpg,,1.0,1.0,,False,,,1.2,LL,1.0,low,,low,low,,,,,,,,,,,,,,,,,,,,,,,,
exp4-prereg-092226,54846c61fdf99b07b28f22d9,True,,808.0,k,,,9.0,1.0,1.0,,,,,,,,,,baseball_bat_06s.jpg,../../stimuli/images/baseball_bat_06s.jpg,0.95,1.0,okra_02n.jpg,../../stimuli/images/okra_02n.jpg,0.410256,1.0,right,okra_02n.jpg,,1.0,1.0,,False,,,1.2,,,,4.0,high,low,True,1.0,1.0,7.0,8.0,2.0,1.0,False,True,,,,,,,,,,,,,,,
exp4-prereg-092226,54846c61fdf99b07b28f22d9,True,,,,,,10.0,1.0,0.0,,,,,,,,,,creme_brulee_04s.jpg,../../stimuli/images/creme_brulee_04s.jpg,0.625,0.0,watering_can_05s.jpg,../../stimuli/images/watering_can_05s.jpg,0.575,0.0,,,,,0.0,,True,,,1.2,LL,0.0,low,,low,low,,,,,,,,,,,,,,,,,,,,,,,,
exp4-prereg-092226,54846c61fdf99b07b28f22d9,True,,865.0,k,,,11.0,1.0,0.0,,,,,,,,,,metal_detector_11s.jpg,../../stimuli/images/metal_detector_11s.jpg,0.928571,0.0,cactus_12s.jpg,../../stimuli/images/cactus_12s.jpg,0.95,0.0,right,cactus_12s.jpg,,0.0,0.0,,False,,,1.2,HH,0.0,high,,high,high,,,,,,,,,,,,,,,,,,,,,,,,
exp4-prereg-092226,54846c61fdf99b07b28f22d9,True,,1431.0,j,,,12.0,1.0,0.0,,,,,,,,,,chariot_08s.jpg,../../stimuli/images/chariot_08s.jpg,0.525,0.0,goose_10s.jpg,../../stimuli/images/goose_10s.jpg,0.525,0.0,left,chariot_08s.jpg,,0.0,0.0,,False,,,1.2,LL,0.0,low,,low,low,,,,,,,,,,,,,,,,,,,,,,,,
exp4-prereg-092226,54846c61fdf99b07b28f22d9,True,,1367.0,j,,,13.0,1.0,0.0,,,,,,,,,,parfait_15s.jpg,../../stimuli/images/parfait_15s.jpg,0.973684,1.0,peeler_10s.jpg,../../stimuli/images/peeler_10s.jpg,0.928571,1.0,left,parfait_15s.jpg,,1.0,1.0,,False,,,1.2,HH,1.0,high,,high,high,,,,,,,,,,,,,,,,,,,,,,,,
exp4-prereg-092226,54846c61fdf99b07b28f22d9,True,,1171.0,k,,,14.0,1.0,0.0,,,,,,,,,,walker1_11s.jpg,../../stimuli/images/walker1_11s.jpg,0.952381,1.0,mixer_07s.jpg,../../stimuli/images/mixer_07s.jpg,0.95,1.0,right,mixer_07s.jpg,,1.0,1.0,,False,,,1.2,HH,1.0,high,,high,high,,,,,,,,,,,,,,,,,,,,,,,,
exp4-prereg-092226,54846c61fdf99b07b28f22d9,True,,997.0,j,,,15.0,1.0,1.0,,,,,,,,,,snowboard_03s.jpg,../../stimuli/images/snowboard_03s.jpg,0.47619,0.0,pig_06s.jpg,../../stimuli/images/pig_06s.jpg,0.97561,0.0,left,snowboard_03s.jpg,,0.0,0.0,,False,,,1.2,,,,3.0,low,high,False,0.0,0.0,9.0,10.0,6.0,5.0,True,True,,,,,,,,,,,,,,,
exp4-prereg-092226,54846c61fdf99b07b28f22d9,True,,1501.0,k,,,16.0,1.0,0.0,,,,,,,,,,amplifier_11s.jpg,../../stimuli/images/amplifier_11s.jpg,0.55,1.0,beachball_13s.jpg,../../stimuli/images/beachball_13s.jpg,0.6,1.0,right,beachball_13s.jpg,,1.0,1.0,,False,,,1.2,LL,1.0,low,,low,low,,,,,,,,,,,,,,,,,,,,,,,,
exp4-prereg-092226,54846c61fdf99b07b28f22d9,True,,901.0,k,,,17.0,1.0,1.0,,,,,,,,,,webcam_03s.jpg,../../stimuli/images/webcam_03s.jpg,0.461538,0.0,caramel_10s.jpg,../../stimuli/images/caramel_10s.jpg,0.95,0.0,right,caramel_10s.jpg,,0.0,0.0,,False,,,1.2,,,,3.0,low,high,False,0.0,0.0,14.0,13.0,3.0,4.0,True,True,,,,,,,,,,,,,,,
exp4-prereg-092226,54846c61fdf99b07b28f22d9,True,,1217.0,j,,,18.0,1.0,0.0,,,,,,,,,,joystick_09s.jpg,../../stimuli/images/joystick_09s.jpg,0.952381,1.0,doll_03s.jpg,../../stimuli/images/doll_03s.jpg,0.95122,1.0,left,joystick_09s.jpg,,1.0,1.0,,False,,,1.2,HH,1.0,high,,high,high,,,,,,,,,,,,,,,,,,,,,,,,
exp4-prereg-092226,54846c61fdf99b07b28f22d9,True,,942.0,k,,,19.0,1.0,1.0,,,,,,,,,,cactus_12s.jpg,../../stimuli/images/cactus_12s.jpg,0.95,0.0,notebook_06s.jpg,../../stimuli/images/notebook_06s.jpg,0.585366,1.0,right,notebook_06s.jpg,,1.0,1.0,,False,1.0,1.0,1.2,,,,1.0,high,low,True,0.0,1.0,8.0,11.0,11.0,8.0,True,True,,,,,,,,,,,,,,,
