image_filename,image_filepath,memorability_score,recognizability,nameability,concreteness_score,category27_label,category27_id
aardvark_01b.jpg,aardvark/aardvark_01b.jpg,0.825,0.666666667,0.411764706,4.68,animal,1
aardvark_02s.jpg,aardvark/aardvark_02s.jpg,0.8,0.363636364,0.4,4.68,animal,1
aardvark_03s.jpg,aardvark/aardvark_03s.jpg,0.87804878,0.615384615,0.333333333,4.68,animal,1
aardvark_04s.jpg,aardvark/aardvark_04s.jpg,0.731707317,0.4375,0.411764706,4.68,animal,1
aardvark_05s.jpg,aardvark/aardvark_05s.jpg,0.825,0.722222222,0.333333333,4.68,animal,1
aardvark_06s.jpg,aardvark/aardvark_06s.jpg,0.619047619,0.4,0.25,4.68,animal,1
aardvark_07s.jpg,aardvark/aardvark_07s.jpg,0.722222222,0.538461538,0.368421053,4.68,animal,1
aardvark_08s.jpg,aardvark/aardvark_08s.jpg,0.794871795,0.533333333,0.368421053,4.68,animal,1
aardvark_09s.jpg,aardvark/aardvark_09s.jpg,0.75,0.285714286,0.263157895,4.68,animal,1
aardvark_10s.jpg,aardvark/aardvark_10s.jpg,0.80952381,0.333333333,0.368421053,4.68,animal,1
aardvark_11s.jpg,aardvark/aardvark_11s.jpg,0.815789474,0.384615385,0.5,4.68,animal,1
aardvark_12s.jpg,aardvark/aardvark_12s.jpg,0.837209302,0.538461538,0.5,4.68,animal,1
aardvark_13s.jpg,aardvark/aardvark_13s.jpg,0.682926829,0.538461538,0.333333333,4.68,animal,1
aardvark_14s.jpg,aardvark/aardvark_14s.jpg,0.825,0.333333333,0.277777778,4.68,animal,1
abacus_01b.jpg,abacus/abacus_01b.jpg,0.648648649,0.857142857,0.5,4.52,home decor,13
abacus_02s.jpg,abacus/abacus_02s.jpg,0.785714286,0.769230769,0.944444444,4.52,home decor,13
abacus_03s.jpg,abacus/abacus_03s.jpg,0.780487805,0.769230769,0.842105263,4.52,home decor,13
abacus_04s.jpg,abacus/abacus_04s.jpg,0.825,0.631578947,0.777777778,4.52,home decor,13
abacus_05s.jpg,abacus/abacus_05s.jpg,0.87804878,0.9,0.833333333,4.52,home decor,13
abacus_06s.jpg,abacus/abacus_06s.jpg,0.897435897,1.0,0.764705882,4.52,home decor,13
abacus_07s.jpg,abacus/abacus_07s.jpg,0.763157895,0.882352941,0.875,4.52,home decor,13
abacus_08s.jpg,abacus/abacus_08s.jpg,0.756097561,0.947368421,0.588235294,4.52,home decor,13
abacus_09s.jpg,abacus/abacus_09s.jpg,0.789473684,0.666666667,0.882352941,4.52,home decor,13
abacus_10s.jpg,abacus/abacus_10s.jpg,0.743589744,0.933333333,0.777777778,4.52,home decor,13
abacus_11s.jpg,abacus/abacus_11s.jpg,0.833333333,0.714285714,0.666666667,4.52,home decor,13
abacus_12s.jpg,abacus/abacus_12s.jpg,0.926829268,0.6,0.777777778,4.52,home decor,13
abacus_13s.jpg,abacus/abacus_13s.jpg,0.794871795,0.875,0.7,4.52,home decor,13
abacus_14s.jpg,abacus/abacus_14s.jpg,0.756097561,0.75,0.875,4.52,home decor,13
accordion_01b.jpg,accordion/accordion_01b.jpg,0.725,0.461538462,0.888888889,4.86,musical instrument,18
accordion_02s.jpg,accordion/accordion_02s.jpg,0.714285714,0.4,0.95,4.86,musical instrument,18
accordion_03s.jpg,accordion/accordion_03s.jpg,0.65,0.181818182,1.0,4.86,musical instrument,18
accordion_04s.jpg,accordion/accordion_04s.jpg,0.769230769,0.357142857,0.823529412,4.86,musical instrument,18
accordion_05s.jpg,accordion/accordion_05s.jpg,0.804878049,0.333333333,0.875,4.86,musical instrument,18
accordion_06s.jpg,accordion/accordion_06s.jpg,0.666666667,0.5,0.684210526,4.86,musical instrument,18
accordion_07s.jpg,accordion/accordion_07s.jpg,0.756097561,0.545454545,0.894736842,4.86,musical instrument,18
accordion_08s.jpg,accordion/accordion_08s.jpg,0.820512821,0.583333333,0.9375,4.86,musical instrument,18
accordion_09s.jpg,accordion/accordion_09s.jpg,0.853658537,0.333333333,0.777777778,4.86,musical instrument,18
accordion_10s.jpg,accordion/accordion_10s.jpg,0.775,0.583333333,1.0,4.86,musical instrument,18
accordion_11s.jpg,accordion/accordion_11s.jpg,0.692307692,0.466666667,0.875,4.86,musical instrument,18
accordion_12s.jpg,accordion/accordion_12s.jpg,0.682926829,0.4375,1.0,4.86,musical instrument,18
accordion_13s.jpg,accordion/accordion_13s.jpg,0.8,0.384615385,0.947368421,4.86,musical instrument,18
accordion_14s.jpg,accordion/accordion_14s.jpg,0.829268293,0.642857143,1.0,4.86,musical instrument,18
acorn_01b.jpg,acorn/acorn_01b.jpg,0.714285714,0.6,0.888888889,4.96,,
acorn_02n.jpg,acorn/acorn_02n.jpg,0.585365854,0.736842105,0.882352941,4.96,,
acorn_03s.jpg,acorn/acorn_03s.jpg,0.875,0.727272727,0.944444444,4.96,,
acorn_04s.jpg,acorn/acorn_04s.jpg,0.871794872,0.666666667,0.944444444,4.96,,
acorn_05s.jpg,acorn/acorn_05s.jpg,0.85,0.785714286,0.947368421,4.96,,
acorn_06s.jpg,acorn/acorn_06s.jpg,0.578947368,0.666666667,0.947368421,4.96,,
acorn_07s.jpg,acorn/acorn_07s.jpg,0.75,0.692307692,0.882352941,4.96,,
acorn_08s.jpg,acorn/acorn_08s.jpg,0.87804878,0.583333333,0.947368421,4.96,,
acorn_09s.jpg,acorn/acorn_09s.jpg,0.658536585,0.4375,0.947368421,4.96,,
acorn_10s.jpg,acorn/acorn_10s.jpg,0.85,0.727272727,0.894736842,4.96,,
acorn_11s.jpg,acorn/acorn_11s.jpg,0.820512821,0.846153846,0.888888889,4.96,,
acorn_12s.jpg,acorn/acorn_12s.jpg,0.87804878,0.823529412,1.0,4.96,,
acorn_13s.jpg,acorn/acorn_13s.jpg,0.775,0.842105263,0.947368421,4.96,,
acorn_14n.jpg,acorn/acorn_14n.jpg,0.846153846,0.625,1.0,4.96,,
acorn_15n.jpg,acorn/acorn_15n.jpg,0.682926829,0.823529412,0.944444444,4.96,,
acorn_16n.jpg,acorn/acorn_16n.jpg,0.575,0.666666667,0.823529412,4.96,,
air_conditioner_01b.jpg,air_conditioner/air_conditioner_01b.jpg,0.65,0.846153846,0.833333333,4.93,electronic device,9
air_conditioner_02s.jpg,air_conditioner/air_conditioner_02s.jpg,0.738095238,0.833333333,0.9,4.93,electronic device,9
air_conditioner_03s.jpg,air_conditioner/air_conditioner_03s.jpg,0.820512821,0.894736842,0.894736842,4.93,electronic device,9
air_conditioner_04s.jpg,air_conditioner/air_conditioner_04s.jpg,0.775,1.0,0.894736842,4.93,electronic device,9
air_conditioner_05s.jpg,air_conditioner/air_conditioner_05s.jpg,0.761904762,0.6875,0.666666667,4.93,electronic device,9
air_conditioner_06s.jpg,air_conditioner/air_conditioner_06s.jpg,0.666666667,0.944444444,0.8,4.93,electronic device,9
air_conditioner_07s.jpg,air_conditioner/air_conditioner_07s.jpg,0.829268293,0.866666667,0.294117647,4.93,electronic device,9
air_conditioner_08s.jpg,air_conditioner/air_conditioner_08s.jpg,0.880952381,0.846153846,0.842105263,4.93,electronic device,9
air_conditioner_09s.jpg,air_conditioner/air_conditioner_09s.jpg,0.76744186,0.933333333,0.944444444,4.93,electronic device,9
air_conditioner_10s.jpg,air_conditioner/air_conditioner_10s.jpg,0.897435897,0.9,0.882352941,4.93,electronic device,9
air_conditioner_11s.jpg,air_conditioner/air_conditioner_11s.jpg,0.926829268,0.866666667,0.789473684,4.93,electronic device,9
air_conditioner_12s.jpg,air_conditioner/air_conditioner_12s.jpg,0.813953488,0.8125,0.421052632,4.93,electronic device,9
air_conditioner_13s.jpg,air_conditioner/air_conditioner_13s.jpg,0.8,0.882352941,0.894736842,4.93,electronic device,9
air_mattress_01b.jpg,air_mattress/air_mattress_01b.jpg,0.804878049,0.615384615,0.526315789,4.71,furniture,12
air_mattress_02s.jpg,air_mattress/air_mattress_02s.jpg,0.85,0.375,0.473684211,4.71,furniture,12
air_mattress_03s.jpg,air_mattress/air_mattress_03s.jpg,0.780487805,0.368421053,0.625,4.71,furniture,12
air_mattress_04s.jpg,air_mattress/air_mattress_04s.jpg,0.85,0.411764706,0.625,4.71,furniture,12
air_mattress_05s.jpg,air_mattress/air_mattress_05s.jpg,0.85,0.45,0.705882353,4.71,furniture,12
air_mattress_06s.jpg,air_mattress/air_mattress_06s.jpg,0.794871795,0.357142857,0.666666667,4.71,furniture,12
air_mattress_07s.jpg,air_mattress/air_mattress_07s.jpg,0.738095238,0.352941176,0.529411765,4.71,furniture,12
air_mattress_08s.jpg,air_mattress/air_mattress_08s.jpg,0.880952381,0.5,0.6875,4.71,furniture,12
air_mattress_09s.jpg,air_mattress/air_mattress_09s.jpg,0.813953488,0.529411765,0.684210526,4.71,furniture,12
air_mattress_10s.jpg,air_mattress/air_mattress_10s.jpg,0.833333333,0.5,0.611111111,4.71,furniture,12
air_mattress_11s.jpg,air_mattress/air_mattress_11s.jpg,0.769230769,0.416666667,0.705882353,4.71,furniture,12
air_mattress_12s.jpg,air_mattress/air_mattress_12s.jpg,0.731707317,0.4375,0.631578947,4.71,furniture,12
air_mattress_13s.jpg,air_mattress/air_mattress_13s.jpg,0.780487805,0.357142857,0.722222222,4.71,furniture,12
air_pump_01s.jpg,air_pump/air_pump_01s.jpg,0.634146341,0.454545455,0.166666667,4.81,tool,23
air_pump_02s.jpg,air_pump/air_pump_02s.jpg,0.634146341,0.8,0.294117647,4.81,tool,23
air_pump_03s.jpg,air_pump/air_pump_03s.jpg,0.615384615,0.727272727,0.5,4.81,tool,23
air_pump_04s.jpg,air_pump/air_pump_04s.jpg,0.775,0.692307692,0.294117647,4.81,tool,23
air_pump_05s.jpg,air_pump/air_pump_05s.jpg,0.8,0.923076923,0.210526316,4.81,tool,23
air_pump_06s.jpg,air_pump/air_pump_06s.jpg,0.775,0.772727273,0.666666667,4.81,tool,23
air_pump_07s.jpg,air_pump/air_pump_07s.jpg,0.761904762,0.611111111,0.25,4.81,tool,23
air_pump_08s.jpg,air_pump/air_pump_08s.jpg,0.785714286,0.588235294,0.466666667,4.81,tool,23
air_pump_09s.jpg,air_pump/air_pump_09s.jpg,0.775,0.785714286,0.222222222,4.81,tool,23
air_pump_10s.jpg,air_pump/air_pump_10s.jpg,0.675,0.625,0.4375,4.81,tool,23
air_pump_11s.jpg,air_pump/air_pump_11s.jpg,0.837209302,0.764705882,0.736842105,4.81,tool,23
air_pump_12s.jpg,air_pump/air_pump_12s.jpg,0.666666667,0.210526316,0.111111111,4.81,tool,23
air_pump_13s.jpg,air_pump/air_pump_13s.jpg,0.692307692,0.5,0.263157895,4.81,tool,23
airbag_01b.jpg,airbag/airbag_01b.jpg,0.8,0.3125,0.8125,4.81,part of car,20
airbag_02s.jpg,airbag/airbag_02s.jpg,0.925,0.533333333,0.944444444,4.81,part of car,20
airbag_03s.jpg,airbag/airbag_03s.jpg,0.743589744,0.6875,0.894736842,4.81,part of car,20
airbag_04s.jpg,airbag/airbag_04s.jpg,0.85,0.857142857,0.875,4.81,part of car,20
airbag_05s.jpg,airbag/airbag_05s.jpg,0.904761905,0.933333333,1.0,4.81,part of car,20
airbag_06s.jpg,airbag/airbag_06s.jpg,0.902439024,0.75,1.0,4.81,part of car,20
airbag_07s.jpg,airbag/airbag_07s.jpg,0.578947368,0.4375,0.722222222,4.81,part of car,20
airbag_08s.jpg,airbag/airbag_08s.jpg,0.769230769,0.4375,0.9375,4.81,part of car,20
airbag_09s.jpg,airbag/airbag_09s.jpg,0.783783784,0.846153846,0.941176471,4.81,part of car,20
airbag_10s.jpg,airbag/airbag_10s.jpg,0.769230769,0.727272727,1.0,4.81,part of car,20
airbag_11s.jpg,airbag/airbag_11s.jpg,0.7,0.8,0.8,4.81,part of car,20
airbag_12s.jpg,airbag/airbag_12s.jpg,0.675,0.777777778,0.941176471,4.81,part of car,20
airbag_13s.jpg,airbag/airbag_13s.jpg,0.925,0.888888889,0.85,4.81,part of car,20
airbag_14s.jpg,airbag/airbag_14s.jpg,0.820512821,0.823529412,0.684210526,4.81,part of car,20
airbag_15s.jpg,airbag/airbag_15s.jpg,0.775,0.714285714,0.55,4.81,part of car,20
airbag_16s.jpg,airbag/airbag_16s.jpg,0.8,0.714285714,1.0,4.81,part of car,20
airboat_01s.jpg,airboat/airboat_01s.jpg,0.775,0.230769231,0.277777778,4.82,vehicle,26
airboat_02s.jpg,airboat/airboat_02s.jpg,0.674418605,0.3125,0.473684211,4.82,vehicle,26
airboat_03s.jpg,airboat/airboat_03s.jpg,0.717948718,0.277777778,0.5,4.82,vehicle,26
airboat_04s.jpg,airboat/airboat_04s.jpg,0.731707317,0.2,0.3125,4.82,vehicle,26
airboat_05s.jpg,airboat/airboat_05s.jpg,0.928571429,0.461538462,0.5,4.82,vehicle,26
airboat_06s.jpg,airboat/airboat_06s.jpg,0.829268293,0.470588235,0.473684211,4.82,vehicle,26
airboat_07s.jpg,airboat/airboat_07s.jpg,0.650609756,0.333333333,0.368421053,4.82,vehicle,26
airboat_08s.jpg,airboat/airboat_08s.jpg,0.75,0.357142857,0.555555556,4.82,vehicle,26
airboat_09s.jpg,airboat/airboat_09s.jpg,0.853658537,0.333333333,0.157894737,4.82,vehicle,26
airboat_10s.jpg,airboat/airboat_10s.jpg,0.627906977,0.333333333,0.263157895,4.82,vehicle,26
airboat_11s.jpg,airboat/airboat_11s.jpg,0.789473684,0.636363636,0.388888889,4.82,vehicle,26
airboat_12s.jpg,airboat/airboat_12s.jpg,0.717948718,0.555555556,0.4,4.82,vehicle,26
airboat_13s.jpg,airboat/airboat_13s.jpg,0.619047619,0.25,0.333333333,4.82,vehicle,26
aircraft_carrier_01b.jpg,aircraft_carrier/aircraft_carrier_01b.jpg,0.875,0.2,0.473684211,4.93,vehicle,26
aircraft_carrier_02s.jpg,aircraft_carrier/aircraft_carrier_02s.jpg,0.785714286,0.2,0.470588235,4.93,vehicle,26
aircraft_carrier_03s.jpg,aircraft_carrier/aircraft_carrier_03s.jpg,0.9,0.055555556,0.789473684,4.93,vehicle,26
aircraft_carrier_04s.jpg,aircraft_carrier/aircraft_carrier_04s.jpg,0.756097561,0.357142857,0.411764706,4.93,vehicle,26
aircraft_carrier_05s.jpg,aircraft_carrier/aircraft_carrier_05s.jpg,0.756097561,0.428571429,0.5625,4.93,vehicle,26
aircraft_carrier_06s.jpg,aircraft_carrier/aircraft_carrier_06s.jpg,0.692307692,0.0625,0.5,4.93,vehicle,26
aircraft_carrier_07s.jpg,aircraft_carrier/aircraft_carrier_07s.jpg,0.725,0.125,0.352941176,4.93,vehicle,26
aircraft_carrier_08s.jpg,aircraft_carrier/aircraft_carrier_08s.jpg,0.634146341,0.176470588,0.444444444,4.93,vehicle,26
aircraft_carrier_09s.jpg,aircraft_carrier/aircraft_carrier_09s.jpg,0.536585366,0.230769231,0.555555556,4.93,vehicle,26
aircraft_carrier_10s.jpg,aircraft_carrier/aircraft_carrier_10s.jpg,0.772727273,0.266666667,0.6,4.93,vehicle,26
aircraft_carrier_11s.jpg,aircraft_carrier/aircraft_carrier_11s.jpg,0.769230769,0.157894737,0.277777778,4.93,vehicle,26
aircraft_carrier_12s.jpg,aircraft_carrier/aircraft_carrier_12s.jpg,0.725,0.352941176,0.529411765,4.93,vehicle,26
aircraft_carrier_13s.jpg,aircraft_carrier/aircraft_carrier_13s.jpg,0.75,0.538461538,0.55,4.93,vehicle,26
aircraft_carrier_14s.jpg,aircraft_carrier/aircraft_carrier_14s.jpg,0.825,0.142857143,0.666666667,4.93,vehicle,26
aircraft_carrier_15s.jpg,aircraft_carrier/aircraft_carrier_15s.jpg,0.710526316,0.181818182,0.5,4.93,vehicle,26
aircraft_carrier_16s.jpg,aircraft_carrier/aircraft_carrier_16s.jpg,0.7,0.142857143,0.421052632,4.93,vehicle,26
aircraft_carrier_17s.jpg,aircraft_carrier/aircraft_carrier_17s.jpg,0.853658537,0.368421053,0.538461538,4.93,vehicle,26
aircraft_carrier_18s.jpg,aircraft_carrier/aircraft_carrier_18s.jpg,0.725,0.230769231,0.733333333,4.93,vehicle,26
aircraft_carrier_19s.jpg,aircraft_carrier/aircraft_carrier_19s.jpg,0.846153846,0.636363636,0.642857143,4.93,vehicle,26
aircraft_carrier_20s.jpg,aircraft_carrier/aircraft_carrier_20s.jpg,0.7,0.058823529,0.294117647,4.93,vehicle,26
aircraft_carrier_21s.jpg,aircraft_carrier/aircraft_carrier_21s.jpg,0.761904762,0.2,0.611111111,4.93,vehicle,26
aircraft_carrier_22s.jpg,aircraft_carrier/aircraft_carrier_22s.jpg,0.894736842,0.266666667,0.684210526,4.93,vehicle,26
aircraft_carrier_23s.jpg,aircraft_carrier/aircraft_carrier_23s.jpg,0.846153846,0.5,0.444444444,4.93,vehicle,26
airplane_01b.jpg,airplane/airplane_01b.jpg,0.720930233,0.714285714,0.933333333,4.96,vehicle,26
airplane_02n.jpg,airplane/airplane_02n.jpg,0.840909091,0.588235294,0.722222222,4.96,vehicle,26
airplane_03n.jpg,airplane/airplane_03n.jpg,0.8,0.6,0.684210526,4.96,vehicle,26
airplane_04n.jpg,airplane/airplane_04n.jpg,0.833333333,0.909090909,0.894736842,4.96,vehicle,26
airplane_05n.jpg,airplane/airplane_05n.jpg,0.772727273,0.85,1.0,4.96,vehicle,26
airplane_06n.jpg,airplane/airplane_06n.jpg,0.707317073,0.866666667,0.882352941,4.96,vehicle,26
airplane_07n.jpg,airplane/airplane_07n.jpg,0.820512821,0.733333333,0.894736842,4.96,vehicle,26
airplane_08n.jpg,airplane/airplane_08n.jpg,0.75,1.0,0.894736842,4.96,vehicle,26
airplane_09n.jpg,airplane/airplane_09n.jpg,0.829268293,0.9375,0.785714286,4.96,vehicle,26
airplane_10n.jpg,airplane/airplane_10n.jpg,0.80952381,0.764705882,0.666666667,4.96,vehicle,26
airplane_11n.jpg,airplane/airplane_11n.jpg,0.756097561,0.933333333,0.894736842,4.96,vehicle,26
airplane_12n.jpg,airplane/airplane_12n.jpg,0.846153846,0.9375,0.888888889,4.96,vehicle,26
album_01s.jpg,album/album_01s.jpg,0.725,0.153846154,0.777777778,4.69,home decor,13
album_02s.jpg,album/album_02s.jpg,0.775,0.916666667,0.823529412,4.69,home decor,13
album_03s.jpg,album/album_03s.jpg,0.666666667,0.785714286,0.388888889,4.69,home decor,13
album_04s.jpg,album/album_04s.jpg,0.688888889,0.9375,0.764705882,4.69,home decor,13
album_05s.jpg,album/album_05s.jpg,0.619047619,0.647058824,0.631578947,4.69,home decor,13
album_06s.jpg,album/album_06s.jpg,0.780487805,0.833333333,0.833333333,4.69,home decor,13
album_07s.jpg,album/album_07s.jpg,0.634146341,0.75,0.647058824,4.69,home decor,13
album_08s.jpg,album/album_08s.jpg,0.675,0.875,0.789473684,4.69,home decor,13
album_09s.jpg,album/album_09s.jpg,0.45,0.692307692,0.5,4.69,home decor,13
album_10s.jpg,album/album_10s.jpg,0.658536585,0.866666667,0.888888889,4.69,home decor,13
album_11s.jpg,album/album_11s.jpg,0.717948718,0.666666667,0.777777778,4.69,home decor,13
album_12s.jpg,album/album_12s.jpg,0.641025641,1.0,0.833333333,4.69,home decor,13
album_13s.jpg,album/album_13s.jpg,0.707317073,0.714285714,0.555555556,4.69,home decor,13
album_14s.jpg,album/album_14s.jpg,0.829268293,0.785714286,0.684210526,4.69,home decor,13
album_15s.jpg,album/album_15s.jpg,0.666666667,0.625,0.529411765,4.69,home decor,13
album_16s.jpg,album/album_16s.jpg,0.829268293,0.8125,0.944444444,4.69,home decor,13
alligator_01b.jpg,alligator/alligator_01b.jpg,0.785714286,1.0,0.611111111,4.96,animal,1
alligator_02s.jpg,alligator/alligator_02s.jpg,0.88372093,0.714285714,0.647058824,4.96,animal,1
alligator_03n.jpg,alligator/alligator_03n.jpg,0.804878049,0.6875,0.823529412,4.96,animal,1
alligator_04s.jpg,alligator/alligator_04s.jpg,0.9,0.842105263,0.842105263,4.96,animal,1
alligator_05s.jpg,alligator/alligator_05s.jpg,0.853658537,0.769230769,0.888888889,4.96,animal,1
alligator_06s.jpg,alligator/alligator_06s.jpg,0.825,0.916666667,0.789473684,4.96,animal,1
alligator_07s.jpg,alligator/alligator_07s.jpg,0.857142857,0.928571429,0.764705882,4.96,animal,1
alligator_08s.jpg,alligator/alligator_08s.jpg,0.857142857,0.8125,0.722222222,4.96,animal,1
alligator_09s.jpg,alligator/alligator_09s.jpg,0.8,1.0,0.588235294,4.96,animal,1
alligator_10s.jpg,alligator/alligator_10s.jpg,0.842105263,0.75,0.842105263,4.96,animal,1
alligator_11s.jpg,alligator/alligator_11s.jpg,0.804878049,1.0,0.533333333,4.96,animal,1
alligator_12s.jpg,alligator/alligator_12s.jpg,0.840909091,0.9375,0.6875,4.96,animal,1
alligator_13n.jpg,alligator/alligator_13n.jpg,0.829268293,0.8125,0.785714286,4.96,animal,1
alligator_14n.jpg,alligator/alligator_14n.jpg,0.825,0.625,0.65,4.96,animal,1
almond_01b.jpg,almond/almond_01b.jpg,0.829268293,0.769230769,0.833333333,4.71,food,10
almond_02s.jpg,almond/almond_02s.jpg,0.804878049,0.875,0.833333333,4.71,food,10
almond_03s.jpg,almond/almond_03s.jpg,0.785714286,0.692307692,0.894736842,4.71,food,10
almond_04s.jpg,almond/almond_04s.jpg,0.794871795,0.692307692,0.8125,4.71,food,10
almond_05s.jpg,almond/almond_05s.jpg,0.790697674,0.846153846,0.894736842,4.71,food,10
almond_06s.jpg,almond/almond_06s.jpg,0.65,1.0,0.894736842,4.71,food,10
almond_07s.jpg,almond/almond_07s.jpg,0.897435897,0.75,0.95,4.71,food,10
almond_08s.jpg,almond/almond_08s.jpg,0.925,1.0,0.75,4.71,food,10
almond_09s.jpg,almond/almond_09s.jpg,0.853658537,0.888888889,0.888888889,4.71,food,10
almond_10s.jpg,almond/almond_10s.jpg,0.868421053,0.818181818,1.0,4.71,food,10
almond_11s.jpg,almond/almond_11s.jpg,0.846153846,0.764705882,0.833333333,4.71,food,10
almond_12s.jpg,almond/almond_12s.jpg,0.868421053,0.833333333,0.789473684,4.71,food,10
almond_13s.jpg,almond/almond_13s.jpg,0.75,0.6875,0.647058824,4.71,food,10
aloe_01b.jpg,aloe/aloe_01b.jpg,0.55,0.8,0.647058824,4.83,plant,21
aloe_02s.jpg,aloe/aloe_02s.jpg,0.829268293,0.75,0.764705882,4.83,plant,21
aloe_03n.jpg,aloe/aloe_03n.jpg,0.829268293,0.375,0.421052632,4.83,plant,21
aloe_04s.jpg,aloe/aloe_04s.jpg,0.761904762,0.866666667,0.684210526,4.83,plant,21
aloe_05s.jpg,aloe/aloe_05s.jpg,0.65,0.692307692,0.428571429,4.83,plant,21
aloe_06s.jpg,aloe/aloe_06s.jpg,0.564102564,0.705882353,0.466666667,4.83,plant,21
aloe_07s.jpg,aloe/aloe_07s.jpg,0.804878049,0.8125,0.5,4.83,plant,21
aloe_08n.jpg,aloe/aloe_08n.jpg,0.751219512,0.230769231,0.421052632,4.83,plant,21
aloe_09s.jpg,aloe/aloe_09s.jpg,0.7,0.764705882,0.647058824,4.83,plant,21
aloe_10s.jpg,aloe/aloe_10s.jpg,0.857142857,0.933333333,1.0,4.83,plant,21
aloe_11n.jpg,aloe/aloe_11n.jpg,0.875,0.230769231,0.5,4.83,plant,21
aloe_12n.jpg,aloe/aloe_12n.jpg,0.85,0.411764706,0.315789474,4.83,plant,21
alpaca_01b.jpg,alpaca/alpaca_01b.jpg,0.789473684,0.555555556,0.235294118,4.81,animal,1
alpaca_02s.jpg,alpaca/alpaca_02s.jpg,0.825,0.4375,0.375,4.81,animal,1
alpaca_03s.jpg,alpaca/alpaca_03s.jpg,0.775,0.45,0.277777778,4.81,animal,1
alpaca_04s.jpg,alpaca/alpaca_04s.jpg,0.825,0.4,0.421052632,4.81,animal,1
alpaca_05s.jpg,alpaca/alpaca_05s.jpg,0.761904762,0.285714286,0.444444444,4.81,animal,1
alpaca_06s.jpg,alpaca/alpaca_06s.jpg,0.769230769,0.5,0.4,4.81,animal,1
alpaca_07s.jpg,alpaca/alpaca_07s.jpg,0.775,0.357142857,0.222222222,4.81,animal,1
alpaca_08s.jpg,alpaca/alpaca_08s.jpg,0.794871795,0.25,0.333333333,4.81,animal,1
alpaca_09s.jpg,alpaca/alpaca_09s.jpg,0.785714286,0.555555556,0.111111111,4.81,animal,1
alpaca_10s.jpg,alpaca/alpaca_10s.jpg,0.8,0.473684211,0.529411765,4.81,animal,1
alpaca_11s.jpg,alpaca/alpaca_11s.jpg,0.945945946,0.428571429,0.263157895,4.81,animal,1
alpaca_12s.jpg,alpaca/alpaca_12s.jpg,0.85,0.384615385,0.166666667,4.81,animal,1
alpaca_13s.jpg,alpaca/alpaca_13s.jpg,0.857142857,0.642857143,0.263157895,4.81,animal,1
alpaca_14s.jpg,alpaca/alpaca_14s.jpg,0.853658537,0.5,0.222222222,4.81,animal,1
alpaca_15s.jpg,alpaca/alpaca_15s.jpg,0.790697674,0.692307692,0.315789474,4.81,animal,1
altar_01b.jpg,altar/altar_01b.jpg,0.813953488,0.294117647,0.625,4.85,,
altar_02s.jpg,altar/altar_02s.jpg,0.714285714,0.333333333,0.894736842,4.85,,
altar_03s.jpg,altar/altar_03s.jpg,0.743589744,0.214285714,0.529411765,4.85,,
altar_04s.jpg,altar/altar_04s.jpg,0.775,0.25,0.684210526,4.85,,
altar_05s.jpg,altar/altar_05s.jpg,0.736842105,0.263157895,0.823529412,4.85,,
altar_06s.jpg,altar/altar_06s.jpg,0.731707317,0.230769231,0.631578947,4.85,,
altar_07s.jpg,altar/altar_07s.jpg,0.707317073,0.4,0.529411765,4.85,,
altar_08s.jpg,altar/altar_08s.jpg,0.85,0.2,0.789473684,4.85,,
altar_09s.jpg,altar/altar_09s.jpg,0.731707317,0.222222222,0.736842105,4.85,,
altar_10s.jpg,altar/altar_10s.jpg,0.780487805,0.666666667,0.470588235,4.85,,
altar_11n.jpg,altar/altar_11n.jpg,0.684210526,0.307692308,0.611111111,4.85,,
altar_12s.jpg,altar/altar_12s.jpg,0.794871795,0.3125,0.833333333,4.85,,
altar_13s.jpg,altar/altar_13s.jpg,0.769230769,0.384615385,0.705882353,4.85,,
altar_14n.jpg,altar/altar_14n.jpg,0.692307692,0.0,0.555555556,4.85,,
altar_15s.jpg,altar/altar_15s.jpg,0.675,0.142857143,0.666666667,4.85,,
altar_16n.jpg,altar/altar_16n.jpg,0.625,0.266666667,0.833333333,4.85,,
altar_17n.jpg,altar/altar_17n.jpg,0.731707317,0.4,0.789473684,4.85,,
altar_18n.jpg,altar/altar_18n.jpg,0.853658537,0.083333333,0.421052632,4.85,,
aluminum_foil_01b.jpg,aluminum_foil/aluminum_foil_01b.jpg,0.925,0.875,0.421052632,4.73,,
aluminum_foil_02s.jpg,aluminum_foil/aluminum_foil_02s.jpg,0.634146341,0.8,0.444444444,4.73,,
aluminum_foil_03s.jpg,aluminum_foil/aluminum_foil_03s.jpg,0.743589744,0.5,0.210526316,4.73,,
aluminum_foil_04s.jpg,aluminum_foil/aluminum_foil_04s.jpg,0.69047619,0.733333333,0.421052632,4.73,,
aluminum_foil_05s.jpg,aluminum_foil/aluminum_foil_05s.jpg,0.7,0.705882353,0.631578947,4.73,,
aluminum_foil_06s.jpg,aluminum_foil/aluminum_foil_06s.jpg,0.804878049,0.588235294,0.411764706,4.73,,
aluminum_foil_07s.jpg,aluminum_foil/aluminum_foil_07s.jpg,0.75,0.411764706,0.210526316,4.73,,
aluminum_foil_08s.jpg,aluminum_foil/aluminum_foil_08s.jpg,0.785714286,0.588235294,0.388888889,4.73,,
aluminum_foil_09s.jpg,aluminum_foil/aluminum_foil_09s.jpg,0.846153846,0.944444444,0.684210526,4.73,,
